video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description 
Ykv71daozqA,,Saved (feat. Faith Evans &amp; 3rd Generation (Bereal Family)) [Audio],SnoopDoggVEVO,,2018-02-02T08:00:02Z,,,,,,,,,,Snoop Dogg- Saved Available now: hhtp://smarturl.it/BOLAM Apple Music: http://smarturl.it/BOLAM iTunes: http://smarturl.it/BOLI Amazon: ...
WkoX0lzos4s,,Snoop Dogg - You (feat. Tye Tribbett) [Audio] ft. Tye Tribbett,SnoopDoggVEVO,,2018-02-02T08:00:03Z,,,,,,,,,,Snoop Dogg- You Available now:http://smarturl.it/BOLAM Apple Music: http://smarturl.it/BOLAM iTunes: http://smarturl.it/BOLI Amazon: ...
VkVEmsEAHRQ,,Blessed &amp; Highly Favored (Remix) [feat. The Clark Sisters] [Audio],SnoopDoggVEVO,,2018-02-02T08:00:05Z,,,,,,,,,,Snoop Dogg- Blessed & Highly Favored Available now: http://smarturl.it/BOLAM Apple Music: http://smarturl.it/BOLAM iTunes: http://smarturl.it/BOLI Amazon: ...
yWJ2DdZjTzU,,Snoop Dogg - Blessing Me Again (feat. Rance Allen) [Official Music Video] ft. Rance Allen,SnoopDoggVEVO,,2018-04-12T18:35:45Z,,,,,,,,,,Snoop Dogg- Blessing Me Again Available now:http://smarturl.it/BOLAM Apple Music: http://smarturl.it/BOLAM iTunes: http://smarturl.it/BOLI Amazon: ...
pHjunQtt-Pc,,Snoop Dogg - Words Are Few (feat. B Slade) [Official Music Video] ft. B Slade,SnoopDoggVEVO,,2018-02-02T08:00:08Z,,,,,,,,,,Snoop Dogg- Words Are Few Available now:http://smarturl.it/BOLAM Apple Music: http://smarturl.it/BOLAM iTunes: http://smarturl.it/BOLI Amazon: ...
BPmAxzEJpWA,,Snoop Dogg - One More Day (feat. Charlie Wilson) ft. Charlie Wilson,SnoopDoggVEVO,,2018-03-31T07:00:01Z,,,,,,,,,,Snoop Dogg- One More Day Available now:http://smarturl.it/BOLAM Apple Music: http://smarturl.it/BOLAM iTunes: http://smarturl.it/BOLI Amazon: ...
fDFJWBsP_vc,,Snoop Dogg - Sunshine Feel Good (feat. Kim Burrell) [Audio] ft. Kim Burrell,SnoopDoggVEVO,,2018-02-16T08:00:03Z,,,,,,,,,,Snoop Dogg- Sunshine Feel Good Available now:http://smarturl.it/BOLAM Apple Music: http://smarturl.it/BOLAM iTunes: http://smarturl.it/BOLI Amazon: ...
qpnwTvTSHjs,,Snoop Dogg - Blessing Me Again (feat. Rance Allen) [Behind the Scenes] ft. Rance Allen,SnoopDoggVEVO,,2018-05-02T16:38:05Z,,,,,,,,,,Music video by Snoop Dogg performing Blessing Me Again (feat. Rance Allen) [Behind the Scenes]. An RCA Inspiration release. (P) 2018 All The Time ...
_tyVRgOU6Yw,,Snoop Dogg - Call Him (feat. Fred Hammond) [Audio] ft. Fred Hammond,SnoopDoggVEVO,,2018-03-02T08:00:05Z,,,,,,,,,,"Music video by Snoop Dogg performing Call Him (feat. Fred Hammond) [Audio]. An RCA Inspiration release. (C) 2018 All The Time Entertainment, Inc ..."
5cINJwaAn4Y,,Rewrite the Stars - Violin/Cello Version (from the Greatest Showman) The Piano Guys,ThePianoGuys,,2018-03-07T17:53:17Z,,,,,,,,,,"Introducing: a VERY special “guest artist,” who really isn't just a “guest artist.” Rather, she's the “BEST artist” for us to collaborate with -- Steve's wife, Julie Nelson ..."
D2IBGlDJ3lg,,"88 Piano Keys Control 500,000 Christmas Lights! I Saw Three Ships - The Piano Guys",ThePianoGuys,,2017-12-10T00:30:08Z,,,,,,,,,,"'Twas a few nights before Christmas and all through the street, Not a creature was stirring except this piano geek; The lights were all hung on the houses with ..."
WGHUmpUu7Gw,,O Holy Night / Ave Maria ft. Lexi Walker - The Piano Guys,ThePianoGuys,,2017-12-01T00:34:06Z,,,,,,,,,,Story Behind the Song What if Bach wrote O Holy Night? Then THIS angel would have to sing it. O Holy Night has graced Christmas for 170 years since its ...
0yFXfAGl17M,,If you’re missing someone this Christmas this song’s dedicated to you - The Piano Guys ft Craig Aven,ThePianoGuys,,2017-12-19T20:45:00Z,,,,,,,,,,"Story behind the Song: “So last year, was a really tough year for us. We lost our daughter, Annie. People talk about grief, pain, fear, sorrow. All of these words, ..."
JyVEKsNFDjw,,Ode To Joy To The World (With Choir &amp; Bell Ringers) The Piano Guys,ThePianoGuys,,2017-11-16T23:09:08Z,,,,,,,,,,"Story behind the song Life is about joy. So why do we tend to let life get in the way of joy? We've been through a great deal of ups and downs, drastic changes, ..."
q7IxWpgHyXs,,Rewrite the Stars - Violin/Cello EXTENDED STORY Version (from the Greatest Showman) The Piano Guys,ThePianoGuys,,2018-02-14T16:15:54Z,,,,,,,,,,"Introducing: a VERY special “guest artist,” who really isn't just a “guest artist.” Rather, she's the “BEST artist” for us to collaborate with -- Steve's wife, Julie Nelson ..."
t7Fa1GUf-LE,,Live Christmas Concert Collaboration - The Piano Guys #LightTheWorld,ThePianoGuys,,2017-12-12T23:39:56Z,,,,,,,,,,Our LIVE Christmas concert with Special Guests was held Dec. 12th @ 5:00 PM EST from YouTube New York. Watch and Share the event with your friends and ...
1VUF1QkugRI,,BODYARMOR Sports Drink | &quot;Thanks...&quot; Behind the Scenes,DrinkBODYARMOR,,2018-04-19T16:38:18Z,,,,,,,,,,"Behind the Scenes: ""Thanks..."" Written and Directed by Kobe Bryant. Featuring: James Harden, Mike Trout, Skylar Diggins-Smith and Kristaps Porzingis."
ZobFLRmLchg,,BODYARMOR Sports Drink | Megan Rapinoe vs. Giovani dos Santos,DrinkBODYARMOR,,2018-03-07T14:45:58Z,,,,,,,,,,Watch new Team BODYARMOR soccer stars Giovani dos Santos and Megan Rapinoe compete against each other in a penalty shootout!
qDQQYklkdJA,,BODYARMOR Sports Drink | Ryan Blaney,DrinkBODYARMOR,,2018-05-24T14:16:04Z,,,,,,,,,,Ever wonder what it takes to make a NASCAR Champion? Go behind the scenes with Ryan Blaney and Team Penske.
qZ9mSohcd6w,,BODYARMOR SportWater l Be Water ft. Bruce Lee,DrinkBODYARMOR,,2018-05-15T13:44:20Z,,,,,,,,,,"The FIRST water created for athletes, by athletes. Sport Performance pH 8+, Electrolytes for Sport & Wide-Mouth Bottle. Featuring James Harden, Mike Trout, ..."
kmUdLlD2UR8,,BODYARMOR LYTE | LYTE POWER SPEED: DUSTIN JOHNSON,DrinkBODYARMOR,,2018-05-08T11:53:10Z,,,,,,,,,,"Pro Golfer Dustin Johnson uses LYTE POWER & SPEED to dominate on the course. BODYARMOR LYTE: The Naturally Sweetened, Low-Calorie Sports Drink."
1Jr7rXptqZs,,BODYARMOR Sports Drink | &quot;Thanks...&quot; Behind the Scenes - Mike Trout,DrinkBODYARMOR,,2018-04-19T16:38:42Z,,,,,,,,,,"Behind the Scenes: ""Thanks..."" featuring Mike Trout. Written and Directed by Kobe Bryant."
0gbw6xe1wuQ,,BODYARMOR Sports Drink | Mike Trout &quot;Thanks...&quot;,DrinkBODYARMOR,,2018-04-18T11:44:03Z,,,,,,,,,,Mike Trout wouldn't use an outdated workout machine to be ALL-STAR Mike Trout. So why would he choose an outdated sports drink? Switch to BODYARMOR ...
rmvQGfKVRDI,,Q&amp;A | BODYARMOR LYTE | LYTE POWER SPEED: MEGAN RAPINOE Q&amp;A,DrinkBODYARMOR,,2018-05-08T16:47:56Z,,,,,,,,,,"Megan Rapinoe discusses her training, hydration and nutrition regiment."
Dh50bsTfuUQ,,BODYARMOR Sports Drink | &quot;Thanks...&quot; Behind the Scenes - Skylar Diggins-Smith,DrinkBODYARMOR,,2018-04-19T16:39:07Z,,,,,,,,,,"Behind the Scenes: ""Thanks..."" featuring Skylar Diggins-Smith. Written and Directed by Kobe Bryant."
rQY0vgvUB8U,,BODYARMOR Sports Drink | Skylar Diggins-Smith &quot;Thanks...&quot;,DrinkBODYARMOR,,2018-04-18T11:43:26Z,,,,,,,,,,"Skylar Diggins-Smith wouldn't use an outdated workout plan. So why would she choose an outdated sports drink? Switch to BODYARMOR Sports Drink, the ..."
TNRrY8m71u4,,Everything is CUTE here! - Japan Vlog,TiffyQuake,,2017-11-29T03:23:43Z,,,,,,,,,,Surprise! I was in tokyo for a week and wanted to shoot a little vlog for you all! Here is what we did on night in Tokyo! Rachel - https://twitter.com/SeltzerPlease ...
H_DGvCwo1HI,,HAPPY PLACE,TiffyQuake,,2017-11-17T23:00:00Z,,,,,,,,,,HAPPY PLACE Follow me --------------------------------------------------------- Twitter - https://twitter.com/iHasCupquake Facebook ...
Q3pUXLQ5G5U,,DOOR TO SPACE - 29 Rooms Vlog,TiffyQuake,,2017-12-22T00:30:00Z,,,,,,,,,,Mario and I were invited to a 29 rooms event and I wanted to bring you guys along! Here are some installations at the show! Which is your favorite? DOOR TO ...
sDs6lzDDLJ0,,Doing a Spartan Race FOR THE FIRST TIME,TiffyQuake,,2017-12-12T23:00:02Z,,,,,,,,,,This past weekend my friends and I did the Spartan Sprint! It was my first time doing a race like this and OH MAN.... it was tough but IM SO PROUD! Doing a ...
DT2wRKW6HLs,,Taking a Break,TiffyQuake,,2018-01-02T01:03:39Z,,,,,,,,,,I have been thinking about this for a while and am going to try something new this year. I have been feeling torn between this channel and my gaming channel ...
eACohWVwTOc,,The Chainsmokers - Sick Boy (Official Video),ChainsmokersVEVO,,2018-01-17T15:00:02Z,,,,,,,,,,"""Sick Boy"" Out Now: http://smarturl.it/SickBoy Follow The Chainsmokers: http://www.youtube.com/thechainsmokers http://www.twitter.com/thechainsmokers ..."
DKPCBAlDw2A,,The Chainsmokers - Everybody Hates Me (Official Video),ChainsmokersVEVO,,2018-04-02T14:00:04Z,,,,,,,,,,"The Chainsmokers - Everybody Hates Me ""Everybody Hates Me"" Out Now: http://smarturl.it/EverybodyHatesMe Directed by: Rory Kramer Follow The ..."
tlILlcCE8Sc,,"The Chainsmokers, Drew Love - Somebody (Official Video)",ChainsmokersVEVO,,2018-04-20T14:00:04Z,,,,,,,,,,"The Chainsmokers - Somebody ft. Drew Love ""Somebody"" ft. Drew Love Out Now: http://smarturl.it/TCSsomebody Illustrations by Molly Crabapple Directed by ..."
_hMQe2U4c6w,,The Chainsmokers - You Owe Me (Official Video),ChainsmokersVEVO,,2018-02-16T05:01:00Z,,,,,,,,,,"The Chainsmokers - You Owe Me ""You Owe Me"" Out Now: http://smarturl.it/YouOweMe Directed by Rory Kramer Pre-Production Producer - Matt Komo Follow ..."
12wctGs-4pI,,"The Chainsmokers, Drew Love - Somebody (Ruhde Remix - Audio)",ChainsmokersVEVO,,2018-05-25T04:01:00Z,,,,,,,,,,"The Chainsmokers – Somebody ft. Drew Love Ruhde Remix “Somebody” ft. Drew Love Remixes Out Now: http://smarturl.it/SomebodyRmxs ""Somebody"" ft."
mu9qExCV_fM,,The Chainsmokers - You Owe Me - Behind the Scenes,ChainsmokersVEVO,,2018-03-06T15:00:03Z,,,,,,,,,,"The Chainsmokers - You Owe Me ""You Owe Me"" Out Now: http://smarturl.it/YouOweMe Directed by Rory Kramer Pre-Production Producer - Matt Komo Follow ..."
sQEJ1fZhgUc,,The Chainsmokers - Sick Boy - Behind the Scenes,ChainsmokersVEVO,,2018-02-05T15:00:11Z,,,,,,,,,,Directed by Brewer Follow The Chainsmokers: http://www.youtube.com/thechainsmokers http://www.twitter.com/thechainsmokers ...
E_WEMsETnlY,,The Chainsmokers - Everybody Hates Me - Behind the Scenes,ChainsmokersVEVO,,2018-04-18T14:00:01Z,,,,,,,,,,Music video by The Chainsmokers performing Everybody Hates Me - Behind the Scenes. (C) 2018 Disruptor Records/Columbia Records http://vevo.ly/PAq8Te.
7LX83PfpD7Q,,The Chainsmokers - Sick Boy (Trobi Remix - Audio),ChainsmokersVEVO,,2018-02-09T05:01:00Z,,,,,,,,,,"""Sick Boy"" Out Now: http://smarturl.it/SickBoy Get the remixes: http://smarturl.it/SickBoyRemixes Follow The Chainsmokers: ..."
KfGCOGoYj0g,,The Chainsmokers - Young (KO:YU Remix - Audio),ChainsmokersVEVO,,2017-12-15T05:01:00Z,,,,,,,,,,"Get The Chainsmokers ""Young"" Remix bundle here: http://smarturl.it/YoungRmx The Chainsmokers debut album 'Memories... Do Not Open' is out now!"
5qS4B18G1k0,,golden slumbers - cover,doddlevloggle,,2018-01-02T02:59:11Z,,,,,,,,,,thank u for 2017 pals x love u.
YuAA5DEXbG4,,it me ur valentine,doddlevloggle,,2018-02-14T19:07:15Z,,,,,,,,,,it's the day of love and I guess I'm your date you partook in a youtube game But we can call it fate cause if this wasn't manufactured If it weren't pretend Here's a ...
YV7GMZ3DcGk,,white winter hymnal with my twin,doddlevloggle,,2017-12-07T23:29:32Z,,,,,,,,,,listen to my EP! it's called Intertwined and it's on Spotify and iTunes :D BUSINESS EMAIL: info@dodieclark.com.
H44DgkJXefA,,i am the dancing queen (belfast come to my show tonight pls),doddlevloggle,,2018-03-20T13:59:13Z,,,,,,,,,,this was a bit of a rush of a video so it's like a 6/10 of how I'd have liked to play it but eh it was fun so will! https://twitter.com/willharvey1 ...
1-A1aS8x4lo,,sweet caroline - cover,doddlevloggle,,2018-01-11T03:57:30Z,,,,,,,,,,snapchat and instagram username is doddleoddle my boooook: https://www.amazon.co.uk/Secrets-Mad-Obsessions-Confessions-Lessons/dp/1785036807 ...
tj_IgFmetXM,,my singing voice,doddlevloggle,,2018-04-23T21:27:32Z,,,,,,,,,,"my music is on all platforms like Spotify and iTunes! Just type in ""dodie"". I wrote a book about mental health and the lessons I've learned on how to deal with it."
9MoTBIS18QQ,,everybody gets a kitten - jeremy messersmith cover,doddlevloggle,,2018-04-26T18:10:26Z,,,,,,,,,,"my music is on all platforms like Spotify and iTunes! Just type in ""dodie"" I wrote a book about mental health and the lessons I've learned on how to deal with it."
igna7SL6Z20,,erryday makeup,doddlevloggle,,2018-05-27T17:41:29Z,,,,,,,,,,tbh i've made basically this exact video like 10 times lol but enjoy! they're always fun to make main music channel: http://youtube.com/doddleoddle vevo: ...
YfOHh5mt9SM,,My condition that makes me feel like i&#39;m dreaming all the time | derealisation/depersonalisation,doddlevloggle,,2017-12-14T00:27:19Z,,,,,,,,,,my EPs are called Intertwined and You - on Spotify and iTunes :) BUSINESS EMAIL: info@dodieclark.com MORE TIPS okay spaced out pals. here's the thing.
UwdDMSkBVY4,,she back,doddlevloggle,,2018-04-21T18:49:43Z,,,,,,,,,,"my music is on all platforms like Spotify and iTunes! Just type in ""dodie"". I wrote a book about mental health and the lessons I've learned on how to deal with it."
-r3dzoZx_8g,,Pipsqueak Killed Pipsqueak.,stacyvlogs,,2018-04-15T23:20:37Z,,,,,,,,,,Oh no. Oh no. Oh no. Merch store: http://www.shopstacyplays.com Twitter: twitter.com/stacysays Instagram: instagram.com/stacygrams Facebook: ...
fvKSv9d1kT8,,Introducing My Cat To A Kitten (Milquetoast Meets Pipsqueak),stacyvlogs,,2018-02-14T17:22:28Z,,,,,,,,,,Twitter: twitter.com/stacysays Instagram: instagram.com/stacygrams Facebook: facebook.com/stacyhinojosa Gaming Channel: youtube.com/stacyplays Page ...
VbunGI4fryc,,Rescuing An Emaciated Kitten,stacyvlogs,,2018-02-05T18:28:07Z,,,,,,,,,,Twitter: twitter.com/stacysays Instagram: instagram.com/stacygrams Facebook: facebook.com/stacyhinojosa Gaming Channel: youtube.com/stacyplays Page ...
a50Vm-5w0Es,,I Bought Weird Cat Toys From Amazon,stacyvlogs,,2018-04-11T20:57:16Z,,,,,,,,,,"Note: This video was NOT sponsored, but the above links are ""affiliate"" links. Twitter: twitter.com/stacysays Instagram: instagram.com/stacygrams Facebook: ..."
s-LkRVMg_gQ,,Pip&#39;s Not Sick! | Reintroducing the Cats,stacyvlogs,,2018-05-07T01:54:05Z,,,,,,,,,,Thank you everyone for helping me through these last couple months. Your #PrayersForPip meant the world to me and I cannot belive this is the outcome we ...
uY_3s3FxAs0,,Making A Play Room for My Terminally-Ill Kitten,stacyvlogs,,2018-02-28T22:49:38Z,,,,,,,,,,Twitter: twitter.com/stacysays Instagram: instagram.com/stacygrams Facebook: facebook.com/stacyhinojosa Gaming Channel: youtube.com/stacyplays Page ...
239L5zUOYpQ,,Pip Was Diagnosed With A Fatal Disease (Feline Infectious Peritonitis),stacyvlogs,,2018-02-25T21:12:15Z,,,,,,,,,,"I'm so sorry everyone. Pip took a sudden turn for the worse. The vet diagnosed him with FIP (Feline Infectious Peritonitis), but there's no 100% diagnosis ..."
4gtrHP-D2x4,,Pip&#39;s Shocking Blood Test Results,stacyvlogs,,2018-03-02T23:58:21Z,,,,,,,,,,Twitter: twitter.com/stacysays Instagram: instagram.com/stacygrams Facebook: facebook.com/stacyhinojosa Gaming Channel: youtube.com/stacyplays Page ...
fW-6ahS3UsU,,Back At The Vet - Pipsqueak Kitten Vlog,stacyvlogs,,2018-04-23T01:03:49Z,,,,,,,,,,"Pipdate number... I can't remember. Hoping for some good news soon. Also, my hair is not grey in the beginning... I used a dry shampoo that morning. Twitter: ..."
RvP7fO1XvQQ,,I Rushed Milquetoast To The Vet,stacyvlogs,,2018-02-28T01:27:59Z,,,,,,,,,,"Thank you for all the continued support. I feel strange putting this online for everyone, but I know that my loyal viewers who love these animals as their own will ..."
Br-jo_3PPD8,,Silvia&#39;s Legacy,StoryCorps,,2018-02-22T13:52:35Z,,,,,,,,,,Ellaraino experienced a common teenage reaction when she learned she'd have to leave Los Angeles to spend the summer in Louisiana with her ...
QNeFhMnP7dA,,The Temple of Knowledge,StoryCorps,,2018-02-08T13:59:11Z,,,,,,,,,,"Ronald Clark's father was custodian of a branch of the New York Public Library at a time when caretakers, along with their families, lived in the buildings."
8DiYQwDrxxA,,A Christmas memory about a stolen bike and an unexpected lesson about generosity | StoryCorps,StoryCorps,,2017-12-19T22:44:07Z,,,,,,,,,,"Dr. William Lynn Weaver grew up during the 1950s and 1960s in Mechanicsville, a black working-class neighborhood in Knoxville, Tennessee. In 1964, he was ..."
VWFoCcbXqAw,,Greg talks with  the school shooter who killed his son 25 years ago | StoryCorps,StoryCorps,,2017-12-12T19:00:02Z,,,,,,,,,,"This StoryCorps conversation was one that was difficult to have, and for some, will be hard to hear. It happened at a prison, where a father sat down to talk with ..."
ySx3xNdmg0A,,Dion Diamond remembers the risks he took as a young civil rights activist | StoryCorps,StoryCorps,,2018-01-16T22:15:23Z,,,,,,,,,,"This man is a civil rights activist you probably haven't heard of. His name is Dion Diamond. Growing up in the 1950s and 1960s, Dion was a bit of a prankster, ..."
76yHFpWzuIw,,Lessons Learned,StoryCorps,,2018-05-03T12:09:53Z,,,,,,,,,,"No one succeeds alone. After the difficult experience of helping integrate a Tennessee high school in 1964, Dr. William Lynn Weaver succeeded in spite of some ..."
yrP5He0QQFI,,"Rickey went to prison for a murder he didn&#39;t commit, then met the man who testified | StoryCorps",StoryCorps,,2018-01-09T22:40:11Z,,,,,,,,,,"On May 19, 1975, a shopkeeper named Harold Franks was murdered during a robbery at a small grocery store in Cleveland. That's when the lives of Rickey ..."
F19qAwW2O00,,Juan Romero remembers the night Senator Robert F. Kennedy was assassinated | StoryCorps,StoryCorps,,2018-06-05T18:21:10Z,,,,,,,,,,"On June 5, 1968, Senator Robert F. Kennedy won California's Democratic primary in his bid to become President of the United States. That night, after his victory ..."
lt6luTPe6uo,,Lan recalls some of the fiercest fighting of the Vietnam War before starting life over | StoryCorps,StoryCorps,,2018-02-06T21:06:12Z,,,,,,,,,,"On January 31, 1968, Lan Cao's family was living just outside of Saigon, getting ready to celebrate the Lunar New Year of Tet. Instead, her father — a military ..."
7XKG5ggsoNc,,"Remembering Avielle, one of the 20 children who were murdered at Sandy Hook Elementary | StoryCorps",StoryCorps,,2017-12-14T19:54:26Z,,,,,,,,,,"Every morning, Jennifer Hensel and Jeremy Richman light a candle in honor of their daughter, Avielle. On December 14, 2012, a shooter opened fire at Sandy ..."
FfjsmKvMDJk,,"뮤직뱅크 Music Bank in chile 가시나 - Twice(나연, 모모, 미나, 채영)  20180411",KBSKpop,,2018-04-12T04:31:05Z,,,,,,,,,,"뮤직뱅크 Music Bank in chile 가시나 - Twice(나연, 모모, 미나, 채영) 20180411."
w8nYjwKs_DM,,유희열의 스케치북 Yu Huiyeol&#39;s Sketchbook - KHAN - Despacito (원곡 Luis Fonsi). 20180526,KBSKpop,,2018-05-26T16:49:55Z,,,,,,,,,,KHAN - Despacito (원곡 Luis Fonsi)
lJq7U0Gs0wA,,불후의명곡 Immortal Songs 2 - 세븐틴 - 단발머리.20180505,KBSKpop,,2018-05-05T12:37:52Z,,,,,,,,,,불후의명곡 Immortal Songs 2 - 세븐틴 - 단발머리.20180505.
LJaPaDaT-Uc,,더 유닛 The Unit -  유닛 파랑의 포스 넘치는 ‘미쳐‘20171125,KBSKpop,,2017-11-25T15:21:25Z,,,,,,,,,,유닛 파랑의 포스 넘치는 '미쳐'
8xJn9xvigCY,,불후의 명곡 Immortal Songs2 - 데이식스 - 이젠.20180127,KBSKpop,,2018-01-29T08:43:42Z,,,,,,,,,,데이식스 - 이젠. KBS2 TV 불후의 명곡 Immortal Songs2｜매주 토요일 오후 6시 5분에 방송됩니다.
te_L9ofhUt8,,불후의명곡 Immortal Songs 2 - 소향 - You Raise Me Up .20180512,KBSKpop,,2018-05-12T12:08:43Z,,,,,,,,,,불후의명곡 Immortal Songs 2 - 소향 - You Raise Me Up .20180512.
ug3U76M1ZPA,,뮤직뱅크 Music Bank in chile Despacito - 태민(Taemin) 20180411,KBSKpop,,2018-04-12T04:31:04Z,,,,,,,,,,뮤직뱅크 Music Bank in chile Despacito - 태민(Taemin) 20180411.
Yd1coJw6V2g,,[뮤직뱅크] 6월 2주 1위 ‘방탄소년단 - FAKE LOVE’ 세리머니 Cut[뮤직뱅크] 6월 2주 1위 ‘방탄소년단 - FAKE LOVE’ 세리머니 Cut,KBSKpop,,2018-06-11T07:35:23Z,,,,,,,,,,[뮤직뱅크] 6월 2주 1위 '방탄소년단 - FAKE LOVE' 세리머니 Cut[뮤직뱅크] 6월 2주 1위 '방탄소년단 - FAKE LOVE' 세리머니 Cut.
qNno_pznPWo,,유희열의 스케치북 Yu Huiyeol&#39;s Sketchbook - 나윤권 - 나였으면. 20180526,KBSKpop,,2018-05-26T16:48:59Z,,,,,,,,,,나윤권 - 나였으면.
aKDbh5WO5qE,,유희열의 스케치북 Yu Huiyeol&#39;s Sketchbook - Dear Moon - 아이유.20180602,KBSKpop,,2018-06-02T16:53:05Z,,,,,,,,,,Dear Moon - 아이유.
-B_ZZjD2ZeU,,Why Do Some Animals Get Gigantic?,MinuteEarth,,2017-11-24T18:56:12Z,,,,,,,,,,"Occasionally, internal or external factors change, allowing certain animals to become giant versions of themselves. Thanks also to our supporters on ..."
EQ748TZcuqs,,When Trees Go Nuts,MinuteEarth,,2018-05-10T13:09:30Z,,,,,,,,,,"Every once in a while, all the oaks or spruces or other plants in a region suddenly produce a tremendous bounty of seeds – up to 100 times more than usual."
