,video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description ,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1
7,igna7SL6Z20,,erryday makeup,doddlevloggle,,2018-05-27T17:41:29Z,,573975,35094,240,2811,https://i.ytimg.com/vi/igna7SL6Z20/hqdefault.jpg,,,,tbh i've made basically this exact video like 10 times lol but enjoy! they're always fun to make main music channel: http://youtube.com/doddleoddle vevo: ...,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,,,,,,,,,,,,,
8,YfOHh5mt9SM,,My condition that makes me feel like i&#39;m dreaming all the time | derealisation/depersonalisation,doddlevloggle,,2017-12-14T00:27:19Z,,2034725,112685,1459,11438,https://i.ytimg.com/vi/YfOHh5mt9SM/hqdefault.jpg,,,,my EPs are called Intertwined and You - on Spotify and iTunes :) BUSINESS EMAIL: info@dodieclark.com MORE TIPS okay spaced out pals. here's the thing.,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,,,
9,UwdDMSkBVY4,,she back,doddlevloggle,,2018-04-21T18:49:43Z,,415758,49699,246,2819,https://i.ytimg.com/vi/UwdDMSkBVY4/hqdefault.jpg,,,,"my music is on all platforms like Spotify and iTunes! Just type in ""dodie"". I wrote a book about mental health and the lessons I've learned on how to deal with it.",9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,,,,,,,,,,,,,
10,w8VHZAeItno,,&#39;The Walking Dead&#39;  Andrew Lincoln serenades Chandler Riggs,BowlFullofAwesome,,2018-02-23T17:08:17Z,,304971,13583,68,587,https://i.ytimg.com/vi/w8VHZAeItno/hqdefault.jpg,,,,"via EW.com published Feb 23, 2018- All content belongs to respective owners.",10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,
11,HTi1c_tLnqw,,Nick Jonas - Home,NickJonasVEVO,,2017-12-13T15:00:01Z,,6102032,127259,1959,3362,https://i.ytimg.com/vi/HTi1c_tLnqw/hqdefault.jpg,,,,Directed by Nicholas Lam Produced by Anthem Films Listen to Nick Jonas - “Home” (from the Ferdinand soundtrack): General link: ...,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
12,rqdeMyMl_pU,,Miguel - Banana Clip (Audio),MiguelVEVO,,2017-12-01T05:00:03Z,,5879094,52475,1097,1249,https://i.ytimg.com/vi/rqdeMyMl_pU/hqdefault.jpg,,,,"Lyrics: There's a war on love Just look around you (look around you) It's hard to know who to trust I'm glad I found you (So glad I found you) You and me, we ...",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,1.0,0.0,,,,,,,,,,,
13,EEIP1YpFXrE,,Our First Date,iHasCupquake,,2017-11-15T20:00:00Z,,5759730,109332,1995,12682,https://i.ytimg.com/vi/EEIP1YpFXrE/hqdefault.jpg,,,,"Here's an animation short of our First Date! We are excited to hear what you all think so it so leave a comment below! Also, what would you like to see animated ...",13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,3.0,3.0,2.0,0.0,0.0,,,,,,,,,,
14,Dgb23sFli9M,,Natural Face Palette Tutorial,toofacedcosmetics,,2018-03-15T13:00:02Z,,674355,782,22,37,https://i.ytimg.com/vi/Dgb23sFli9M/hqdefault.jpg,,,,"Watch as Too Faced, Global Pro Artist, Elyse shows you how to use our new Natural Face, Highlight, Blush, and Bronzing Veil Face Palette. Luminize, then add ...",14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,
15,jr7W7smqXg4,,WeatherTech Super Bowl® Commercial: American Factory,WeatherTech,,2018-02-01T14:09:46Z,,639358,1770,175,0,https://i.ytimg.com/vi/jr7W7smqXg4/hqdefault.jpg,,,,"At WeatherTech, we built our new factory right her in America. Isn't that the way it's supposed to be? Learn more at: http://www.weathertech.com/behindtech/",15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,5.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,,,,,,,
16,Mr--N4d6lIM,,HOW TO SOUND FRENCH WHEN YOU SPEAK FRENCH | DamonAndJo,DamonAndJo,,2018-03-23T21:20:23Z,,3086259,166815,2817,11187,https://i.ytimg.com/vi/Mr--N4d6lIM/hqdefault.jpg,,,,**we post videos here 3x a week! tuesdays - english video fridays - french video sunday - brazilian portuguese video **resources book cheap flights on our site ...,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,6.0,6.0,5.0,3.0,2.0,2.0,1.0,0.0,,,,,,,
17,YkdL7ZYAhvY,,Join the TurboTax SmartLook Team,TurboTax,,2018-01-11T01:14:16Z,,19035,95,6,17,https://i.ytimg.com/vi/YkdL7ZYAhvY/hqdefault.jpg,,,,We'd like you to be a part of our SmartLook team and here's why ...,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,7.0,7.0,6.0,4.0,3.0,3.0,2.0,0.0,0.0,,,,,,
18,YkdL7ZYAhvY,,Join the TurboTax SmartLook Team,TurboTax,,2018-01-11T01:14:16Z,,19035,95,6,17,https://i.ytimg.com/vi/YkdL7ZYAhvY/hqdefault.jpg,,,,We'd like you to be a part of our SmartLook team and here's why ...,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,8.0,8.0,7.0,5.0,4.0,4.0,3.0,1.0,0.0,0.0,,,,,
19,YkdL7ZYAhvY,,Join the TurboTax SmartLook Team,TurboTax,,2018-01-11T01:14:16Z,,19035,95,6,17,https://i.ytimg.com/vi/YkdL7ZYAhvY/hqdefault.jpg,,,,We'd like you to be a part of our SmartLook team and here's why ...,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,9.0,9.0,8.0,6.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,,,,
20,qq2B_irO0UA,,"Highlights: Isner, Sock Lift Indian Wells Doubles Title 2018",ATPWorldTour,,2018-03-18T02:53:59Z,,290706,1986,40,95,https://i.ytimg.com/vi/qq2B_irO0UA/hqdefault.jpg,,,,Watch highlights as John Isner and Jack Sock defeat Bob and Mike Bryan to claim the doubles title at Indian Wells. Watch live tennis at tennistv.com.,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,9.0,7.0,6.0,6.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,
21,qq2B_irO0UA,,"Highlights: Isner, Sock Lift Indian Wells Doubles Title 2018",ATPWorldTour,,2018-03-18T02:53:59Z,,290706,1986,40,95,https://i.ytimg.com/vi/qq2B_irO0UA/hqdefault.jpg,,,,Watch highlights as John Isner and Jack Sock defeat Bob and Mike Bryan to claim the doubles title at Indian Wells. Watch live tennis at tennistv.com.,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,11.0,11.0,10.0,8.0,7.0,7.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0
