video_id,thumbnail_link,region,mean_r,mean_g,mean_b,std_r,std_g,std_b,entropy,thumb_ocr_text,clean_thumb_ocr_text,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes,avg_texts_coords,avg_texts_coordX,avg_texts_coordY,ocr_sentiment_compound
1qsRU7C_Gp0,https://i.ytimg.com/vi/1qsRU7C_Gp0/default.jpg,GB,64.51857638888889,54.767743055555556,52.79109375,56.40877193088044,61.00588848130886,69.73048652157941,6.182693271088679," 
",,mineownating laralel voize,,[],"[-1, -1]",-1.0,-1.0,0.0
wEKIAHrugZ4,https://i.ytimg.com/vi/wEKIAHrugZ4/default.jpg,GB,152.18262731481482,154.55792824074075,152.13292824074074,110.3038424796696,108.73172744898663,110.3489167577853,4.810067557973711," 
",,oxacx xbox,,[],"[-1, -1]",-1.0,-1.0,0.0
Un8b0JDw0Bc,https://i.ytimg.com/vi/Un8b0JDw0Bc/default.jpg,GB,102.91827546296297,70.81829861111112,54.73016782407407,89.26551322436049,70.9776049113546,67.20561911301544,6.436032828742791," 
",,kitchen nightmares,kitchen nightmare,"[""[[25, 229], [153, 273]]"", ""[[16, 270], [164, 304]]""]","[89.5, 269.0]",89.5,269.0,0.0
_4_V7ZGCYDE,https://i.ytimg.com/vi/_4_V7ZGCYDE/default.jpg,GB,92.89632523148148,91.74174768518519,85.91490162037037,86.70943568317993,83.9671151745759,81.27086767734308,6.895485545986015," 
",,the dodo fierce,dodo fierce,"[""[[438, 64], [474, 77]]"", ""[[57, 281], [144, 306]]""]","[278.25, 182.0]",278.25,182.0,0.0
UsXI9cvTb7E,https://i.ytimg.com/vi/UsXI9cvTb7E/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
Qcj15vHJTtk,https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg,GB,85.93406828703704,69.23813078703704,47.32740740740741,87.56594815819929,76.54766020799741,63.53690567764396,6.401647712106487," 
",,snl,,[],"[-1, -1]",-1.0,-1.0,0.0
DOEgxMcRm1c,https://i.ytimg.com/vi/DOEgxMcRm1c/default.jpg,GB,90.38293981481482,73.87339699074074,62.659618055555555,78.18067868175046,71.55706110279537,64.61002922341102,6.754770750797915," 
",,hollywood the beatdown,,[],"[-1, -1]",-1.0,-1.0,0.0
0NS51Iph2Ms,https://i.ytimg.com/vi/0NS51Iph2Ms/default.jpg,GB,79.55771412037036,84.28497106481481,83.72738425925925,79.8067828884803,80.12209968205737,86.29983167342438,6.714718841174734," 
",,fox news channel,fox news channel,"[""[[40, 230], [101, 258]]"", ""[[25, 258], [102, 284]]"", ""[[17, 290], [102, 301]]""]","[64.5, 270.1666666666667]",64.5,270.1666666666667,0.0
TjXQzRWmb_I,https://i.ytimg.com/vi/TjXQzRWmb_I/default.jpg,GB,112.52902199074074,88.80259259259259,71.7278298611111,83.65324366835267,82.03655442423545,68.45803562884056,6.761980808552397," 
",,trailer hd,trailer,"[""[[32, 198], [205, 233]]""]","[118.5, 215.5]",118.5,215.5,0.0
EyRzpUQTIGA,https://i.ytimg.com/vi/EyRzpUQTIGA/default.jpg,GB,59.59506365740741,60.066950231481485,57.67290509259259,65.18641442003883,64.15372634905857,63.16232715328372,6.418063727176274," 
",,dark souls remasteredi blighttown fixedl is,dark soul,"[""[[8, 240], [96, 277]]"", ""[[105, 241], [210, 276]]""]","[104.75, 258.5]",104.75,258.5,0.0
MLFQxVOvan4,https://i.ytimg.com/vi/MLFQxVOvan4/default.jpg,GB,93.52383680555556,85.6638136574074,87.80863425925926,82.9998627081896,77.25122275668659,76.20032883964498,6.761576045343717,"UP aan

   
  
 

&; He

 

risa yy)

FREEDOM & TYRANNY

LS DR. he aaa ag Pe
",freedom tyranny,under the skin h52 brand russell freedom 8 tyranny with dre jordan peterson,skin brand freedom tyranny jordan,"[""[[141, 61], [181, 74]]"", ""[[261, 134], [346, 153]]"", ""[[61, 169], [218, 197]]"", ""[[266, 169], [425, 196]]"", ""[[190, 213], [284, 232]]""]","[237.3, 159.8]",237.3,159.8,0.6369
Yzk7ZhWPPfo,https://i.ytimg.com/vi/Yzk7ZhWPPfo/default.jpg,GB,75.56458333333333,70.22491898148148,72.19129050925926,64.6770768239482,61.25337019729509,61.427860896182985,6.875612774312529," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
GpxCT36DxKg,https://i.ytimg.com/vi/GpxCT36DxKg/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
d72Ru3y4YJA,https://i.ytimg.com/vi/d72Ru3y4YJA/default.jpg,GB,67.6562673611111,71.78215277777778,86.38480902777778,56.985057653653804,57.53786944181082,66.94607624462766,6.588872275854282," 
",,bmo ron,,[],"[-1, -1]",-1.0,-1.0,0.0
je_0dC12gOs,https://i.ytimg.com/vi/je_0dC12gOs/default.jpg,GB,70.5683275462963,59.50259837962963,61.37849537037037,80.7817129439719,65.83308547915149,60.04658959348868,6.648183767991382," 

A Mtl) aa
HIS LEGACY BEGINS
",his legacy begin,legend departs a his legacy begins,legend legacy begin,"[""[[141, 242], [281, 274]]"", ""[[176, 276], [309, 308]]"", ""[[316, 276], [448, 308]]""]","[278.5, 280.6666666666667]",278.5,280.6666666666667,0.0
VEf7dupxbRg,https://i.ytimg.com/vi/VEf7dupxbRg/default.jpg,GB,88.26053240740741,94.8773900462963,88.54772569444444,82.5515025419526,72.3266611290867,71.87737010607526,6.754362957805873," 
",,trailer hd,trailer,"[""[[5, 213], [165, 245]]""]","[85.0, 229.0]",85.0,229.0,0.0
RL1e5ZyVUkU,https://i.ytimg.com/vi/RL1e5ZyVUkU/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
NBOT5jigRy4,https://i.ytimg.com/vi/NBOT5jigRy4/default.jpg,GB,22.67203125,21.65066550925926,37.65220486111111,36.0664062512418,30.7702223312031,41.00329910367636,5.5668949837161845," 
",,jimmy kimmels livei,jimmy,"[""[[40, 205], [105, 230]]""]","[72.5, 217.5]",72.5,217.5,0.0
N1HAMUAXzbs,https://i.ytimg.com/vi/N1HAMUAXzbs/default.jpg,GB,51.0868287037037,33.502737268518516,28.086377314814815,65.90754604079767,47.145936914134474,37.4691578980344,5.358830331815087," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
-8X32zNup1o,https://i.ytimg.com/vi/-8X32zNup1o/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
COLLKZ-q9TM,https://i.ytimg.com/vi/COLLKZ-q9TM/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
WBxwX1myxqc,https://i.ytimg.com/vi/WBxwX1myxqc/default.jpg,GB,78.23755208333333,73.21884837962963,90.53673611111111,87.3108959105999,80.24332291688695,82.66400620155655,6.664824790460837," 
",,bbig sport,sport,"[""[[21, 84], [65, 96]]""]","[43.0, 90.0]",43.0,90.0,0.0
BZt0qjTWNhw,https://i.ytimg.com/vi/BZt0qjTWNhw/default.jpg,GB,108.66429976851852,102.65763888888888,101.26924189814815,79.27335922260998,74.40597075041227,75.79036437251617,6.760580185851464," 
",,breaking new 8123 cat laser catches abc 57 scientists are amazed modimonicancition,break new cat laser catch scientist amaze,"[""[[104, 264], [189, 277]]"", ""[[192, 265], [228, 277]]"", ""[[89, 277], [132, 296]]"", ""[[233, 277], [302, 297]]"", ""[[134, 278], [230, 297]]"", ""[[124, 300], [197, 313]]"", ""[[226, 301], [277, 313]]""]","[189.78571428571428, 288.0]",189.78571428571428,288.0,0.5423
mzB1VGEGcSU,https://i.ytimg.com/vi/mzB1VGEGcSU/default.jpg,GB,107.89363425925926,70.28727430555556,43.16471064814815,73.6225723125726,53.64835503330107,38.28834951215184,6.6281757457971135," 
",,lyri cal lemonade,cal lemonade,"[""[[20, 236], [54, 257]]"", ""[[16, 255], [56, 275]]""]","[36.5, 255.75]",36.5,255.75,0.0
PWwvR6cSH4o,https://i.ytimg.com/vi/PWwvR6cSH4o/default.jpg,GB,82.31816550925926,86.95783564814815,86.4468287037037,72.22165472183946,77.05183676298964,81.15972568509399,6.670808868416089,"a

Ve =
KRATOS

 
",,dad jokes with kratos,dad joke,"[""[[14, 58], [120, 97]]"", ""[[130, 58], [286, 98]]""]","[137.5, 77.75]",137.5,77.75,0.296
i3Cyofu6hLE,https://i.ytimg.com/vi/i3Cyofu6hLE/default.jpg,GB,95.82471064814816,97.59255787037037,87.32872106481481,80.00373654777445,76.33929431593214,76.33732850780983,6.675126008136354," 
",,sigg of age landos falcon millennium solo wars stopy lstar,age falcon millennium solo war,"[""[[357, 84], [423, 113]]"", ""[[368, 197], [474, 239]]"", ""[[206, 215], [371, 266]]"", ""[[25, 222], [191, 293]]"", ""[[100, 272], [155, 297]]""]","[267.0, 219.8]",267.0,219.8,-0.5994
SKV6h_5XFbk,https://i.ytimg.com/vi/SKV6h_5XFbk/default.jpg,GB,67.0186400462963,66.19206597222222,59.86159722222222,69.55202992484443,76.4229794330788,80.36674356960626,6.58501495289966,"arte ‘ia

 
",,royal wedding reading a bad lip,royal wedding reading bad lip,"[""[[26, 113], [298, 176]]"", ""[[27, 173], [301, 220]]"", ""[[167, 217], [293, 244]]"", ""[[54, 220], [114, 242]]"", ""[[118, 220], [164, 242]]""]","[156.2, 206.7]",156.2,206.7,-0.5423
3Q2j5ApzSqs,https://i.ytimg.com/vi/3Q2j5ApzSqs/default.jpg,GB,80.86506944444444,77.17898148148149,74.72530092592592,88.35369615790147,78.40883833211271,73.83330027995285,6.366846455563698," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
UKserM-i0_A,https://i.ytimg.com/vi/UKserM-i0_A/default.jpg,GB,129.2708912037037,135.7802662037037,129.8950925925926,93.13011207639673,90.0646356992723,85.94370217477004,5.780894298689098," 
",,panici disco atthe pray picked,pray picked,"[""[[105, 109], [260, 200]]"", ""[[112, 190], [372, 302]]""]","[212.25, 200.25]",212.25,200.25,0.3182
wxe8weq5RtU,https://i.ytimg.com/vi/wxe8weq5RtU/default.jpg,GB,59.23237847222222,46.84456597222222,60.38663773148148,69.60696238199363,60.64987835266046,70.89373206575654,6.467275372535612,"  

& ~*~
=

ca

colbert
",,late jon stewart under show stephen stephens desk colbert,late show desk,"[""[[375, 206], [447, 235]]"", ""[[389, 232], [469, 257]]"", ""[[238, 254], [322, 282]]""]","[373.3333333333333, 244.33333333333334]",373.3333333333333,244.33333333333331,0.0
X1VzzNbfPaM,https://i.ytimg.com/vi/X1VzzNbfPaM/default.jpg,GB,38.31976273148148,26.760844907407407,22.122528935185183,52.596110247242144,45.89340713799565,42.70370060880426,5.450526533107197,"H ©
fal) ""%
ie
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
H3PKipRZKv0,https://i.ytimg.com/vi/H3PKipRZKv0/default.jpg,GB,124.89732060185185,110.45394675925925,102.08644097222222,94.28680564992666,87.9403126938163,83.36064350517898,6.834519783571774," 
",,the,,[],"[-1, -1]",-1.0,-1.0,0.0
QQDL4stQCqo,https://i.ytimg.com/vi/QQDL4stQCqo/default.jpg,GB,108.51166666666667,115.41163773148148,112.22721064814814,79.17443910967917,86.75408521165672,89.68282483148491,6.723981883389972," 
",,trailer hd,trailer,"[""[[30, 198], [205, 233]]""]","[117.5, 215.5]",117.5,215.5,0.0
VoYLwjHSQAo,https://i.ytimg.com/vi/VoYLwjHSQAo/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
eF0ziX0TyHs,https://i.ytimg.com/vi/eF0ziX0TyHs/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
7PmUtmfTmbg,https://i.ytimg.com/vi/7PmUtmfTmbg/default.jpg,GB,98.01037037037037,86.5116087962963,77.98449652777778,80.56450757550137,76.91253460038526,74.22598234607143,6.753163302626908," 
",,market woblac got you it na,market get,"[""[[250, 56], [377, 100]]"", ""[[285, 97], [324, 119]]""]","[309.0, 93.0]",309.0,93.0,0.0
zCot9TDoA-M,https://i.ytimg.com/vi/zCot9TDoA-M/default.jpg,GB,36.239895833333335,29.56939814814815,29.591018518518517,39.75711860890205,36.750633637894026,37.769361025780796,5.9479639610399815," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
zxjv0lo8bU8,https://i.ytimg.com/vi/zxjv0lo8bU8/default.jpg,GB,58.83340856481482,88.35339699074073,96.44358217592593,77.31948299005849,72.88998440798048,75.83780771232884,6.299929694829059," 
",,behind team the,behind team,"[""[[344, 165], [470, 197]]"", ""[[396, 198], [472, 224]]""]","[420.5, 196.0]",420.5,196.0,0.0
aEM2kOrrNJI,https://i.ytimg.com/vi/aEM2kOrrNJI/default.jpg,GB,44.71740740740741,43.36107060185185,43.03404513888889,77.24846068674226,74.9211011974585,75.10095160755814,4.977351099050583," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
U1MzkfRLveA,https://i.ytimg.com/vi/U1MzkfRLveA/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
mQ055hHdxbE,https://i.ytimg.com/vi/mQ055hHdxbE/default.jpg,GB,135.55961226851852,135.67796296296297,131.8120023148148,85.96026900170413,86.5955226582933,87.69112369785583,6.16799424822468," 
",,do,,[],"[-1, -1]",-1.0,-1.0,0.0
6wGj89GE6aQ,https://i.ytimg.com/vi/6wGj89GE6aQ/default.jpg,GB,72.66131944444444,53.82063657407407,47.45740740740741,78.50184759335764,70.63519890344436,69.41847180357982,6.373201729721192," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
H08xgoXkpa8,https://i.ytimg.com/vi/H08xgoXkpa8/default.jpg,GB,79.3781712962963,88.98983217592593,90.69924189814814,79.82339792843315,76.72730305666694,79.46179019677436,6.767982875893889,"Geass

a
",,the dogg view snoop,view snoop,"[""[[18, 236], [88, 265]]"", ""[[112, 234], [273, 273]]""]","[122.75, 252.0]",122.75,252.0,0.0
ggm2Pvj2QHQ,https://i.ytimg.com/vi/ggm2Pvj2QHQ/default.jpg,GB,50.91712962962963,43.696614583333336,44.250625,73.08261090544232,64.66163148083389,63.86848049338221,5.894273651117317," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
JtIY1Naxg0M,https://i.ytimg.com/vi/JtIY1Naxg0M/default.jpg,GB,74.45284722222222,55.015028935185185,39.50309606481481,59.093224459993095,45.650517342354966,33.81289838060523,6.444905965615533," 
",,pnil 25,,[],"[-1, -1]",-1.0,-1.0,0.0
g309T2rLOKk,https://i.ytimg.com/vi/g309T2rLOKk/default.jpg,GB,60.03560185185185,34.62976851851852,21.490144675925926,93.17584123533663,54.961398178704954,45.45230108266012,4.870505432399504,"ANGIE MARTINEZ

a

 
",,angie martinez pusha i interview,interview,"[""[[281, 261], [466, 285]]""]","[373.5, 273.0]",373.5,273.0,0.0
nyVsiKX8ojQ,https://i.ytimg.com/vi/nyVsiKX8ojQ/default.jpg,GB,74.30760416666666,59.90467013888889,57.22528935185185,91.27730399502956,77.38769224541521,73.52750955509599,5.7226202614891015," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
Oqca3fl0GEQ,https://i.ytimg.com/vi/Oqca3fl0GEQ/default.jpg,GB,81.91454861111112,64.36416666666666,47.444461805555555,66.67024123341128,55.07655192960369,64.40883940693136,6.557575477824481," 

o
",,shifty shafts rare eve of the storm tracker pickup 381 30 100 100 100 1000 650,shifty shaft rare eve storm tracker pickup,"[""[[405, 90], [434, 98]]"", ""[[436, 90], [466, 98]]"", ""[[206, 105], [225, 113]]"", ""[[204, 116], [226, 130]]"", ""[[262, 116], [304, 130]]"", ""[[304, 116], [356, 132]]"", ""[[172, 120], [200, 128]]""]","[300.0, 113.0]",300.0,113.0,0.0
W60dqZCEpiY,https://i.ytimg.com/vi/W60dqZCEpiY/default.jpg,GB,70.1521875,54.13736111111111,30.87767361111111,82.24177783726178,64.40268649493451,51.07650569885656,6.122538487065032," 
",,airr jools holland with,,[],"[-1, -1]",-1.0,-1.0,0.0
wswvNZveNHc,https://i.ytimg.com/vi/wswvNZveNHc/default.jpg,GB,88.57169560185186,66.81530092592592,72.09624421296296,89.07774680285176,78.5432813400009,79.03301226427962,6.727827304406047," 
",,harmed,harm,"[""[[166, 215], [331, 271]]""]","[248.5, 243.0]",248.5,243.0,-0.5423
M-E5wDgptQA,https://i.ytimg.com/vi/M-E5wDgptQA/default.jpg,GB,131.1177025462963,109.67409722222222,109.93895833333333,96.01190841244929,100.12065610117308,100.49268728385047,6.626511207822654," 
",,wired,wire,"[""[[8, 266], [172, 301]]""]","[90.0, 283.5]",90.0,283.5,0.0
ErKz5mD61q4,https://i.ytimg.com/vi/ErKz5mD61q4/default.jpg,GB,46.22063657407407,34.38142939814815,33.49122685185185,61.7947493991518,47.50152474441569,42.144205198670036,4.756597502793161," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
RNlQU-7y9Fo,https://i.ytimg.com/vi/RNlQU-7y9Fo/default.jpg,GB,35.73542824074074,26.162748842592592,24.280532407407406,38.07377328861547,33.538018263817015,31.114715401719785,5.817403980835739," 
",,fridays dridde,,[],"[-1, -1]",-1.0,-1.0,0.0
Zlj7SUy4CcQ,https://i.ytimg.com/vi/Zlj7SUy4CcQ/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
kFMZUxX6K6o,https://i.ytimg.com/vi/kFMZUxX6K6o/default.jpg,GB,90.12103587962963,61.126550925925926,74.33924189814815,79.75613001572195,80.72457247085494,72.88638642308354,6.512118619107234," 
",,the jup nicky john entisively will gul,nicky gul,"[""[[85, 236], [121, 254]]"", ""[[93, 254], [120, 268]]""]","[104.75, 253.0]",104.75,253.0,0.0
CZkUNPBlJIQ,https://i.ytimg.com/vi/CZkUNPBlJIQ/default.jpg,GB,101.78936342592593,119.45057291666667,123.28749421296297,93.15266936855906,93.4574731794055,96.61169637273596,6.645392513917674," 

 

AD pamela.
NM ;
°= .

 
",,adam levine these teshow jjames corden,,[],"[-1, -1]",-1.0,-1.0,0.0
nah07N01UF0,https://i.ytimg.com/vi/nah07N01UF0/default.jpg,GB,109.83989004629629,100.18985532407407,113.8403587962963,93.26638934887363,76.20797826662361,87.06386678155154,6.909125936180766," 
",,my pu paul race makeover ft monetx change,race change,"[""[[408, 100], [452, 114]]"", ""[[178, 260], [290, 293]]""]","[332.0, 191.75]",332.0,191.75,0.0
G3Sl2vJrmf0,https://i.ytimg.com/vi/G3Sl2vJrmf0/default.jpg,GB,118.2722974537037,88.46059606481481,79.95541666666666,96.2252255449722,75.61496856094561,70.8168414024355,6.692448053823184," 
",,icon remix,icon remix,"[""[[32, 112], [442, 238]]"", ""[[333, 234], [440, 261]]""]","[311.75, 211.25]",311.75,211.25,0.0
7a6irhXRudo,https://i.ytimg.com/vi/7a6irhXRudo/default.jpg,GB,69.27080439814814,65.91325810185185,69.40060185185185,72.884600040656,66.2817133575285,64.6971184357648,6.58796679925162,"   
 

ACLOSERLOOK
‘TRUMP CANCELS NK SUMMIT,
Lela S205 /V4 6 A Aem I
",trump cancel summit,korea closer a look night trump cancels nk summit severs pushes crazy claim spy,closer look night trump cancel summit push crazy claim spy,"[""[[40, 234], [153, 260]]"", ""[[152, 236], [237, 260]]"", ""[[304, 253], [349, 276]]"", ""[[14, 265], [72, 280]]"", ""[[72, 265], [150, 280]]"", ""[[177, 265], [244, 281]]"", ""[[14, 284], [82, 300]]"", ""[[82, 284], [137, 298]]"", ""[[172, 284], [224, 298]]"", ""[[138, 285], [172, 298]]""]","[149.25, 274.3]",149.25,274.3,-0.5267
hq1ijbMabsM,https://i.ytimg.com/vi/hq1ijbMabsM/default.jpg,GB,74.74438657407407,63.050873842592594,48.80240162037037,69.1100217997282,61.846720331688054,54.237405839025755,5.839534422960639," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
S0NMTuz9Duo,https://i.ytimg.com/vi/S0NMTuz9Duo/default.jpg,GB,89.67860532407407,65.27359953703704,36.92263310185185,97.31933611130157,72.41183003765543,43.43348473854841,5.022674540698744," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
pO481doRObY,https://i.ytimg.com/vi/pO481doRObY/default.jpg,GB,68.23820023148149,49.91302662037037,79.04046875,71.51815015194877,58.088763389853405,72.788701761863,6.691863810314095," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
LftOOM6qlJ4,https://i.ytimg.com/vi/LftOOM6qlJ4/default.jpg,GB,8.764756944444445,20.983177083333334,31.475254629629628,28.989419702523886,29.659167483811157,34.209966819563306,3.974945592161998," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
4KtBBzHWmTI,https://i.ytimg.com/vi/4KtBBzHWmTI/default.jpg,GB,43.61178240740741,41.688402777777775,27.58745949074074,50.30247748175622,47.95826650493531,34.055806276125246,4.720927798205628," 

 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
GfxNGjfSKRY,https://i.ytimg.com/vi/GfxNGjfSKRY/default.jpg,GB,45.1962037037037,34.703148148148145,46.309195601851854,51.855293105774194,43.48360806840924,49.34486064348021,5.980872793877195," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
j26WyjSo1dE,https://i.ytimg.com/vi/j26WyjSo1dE/default.jpg,GB,86.95113425925926,100.5836574074074,114.72542824074074,84.87766848534022,84.17043785030059,93.66677085397426,6.637261544553276," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
I-GRBHy4TjU,https://i.ytimg.com/vi/I-GRBHy4TjU/default.jpg,GB,54.572916666666664,43.70217013888889,31.269675925925927,77.02673324597906,66.20878920829797,54.28915003878328,5.580885938696037,"RS)
ie re
i
ean en
si
",ean,would kanye get his vigg split prisons in,would get split prison,"[""[[12, 98], [154, 141]]"", ""[[10, 184], [80, 222]]"", ""[[98, 222], [207, 266]]"", ""[[55, 264], [222, 305]]""]","[104.75, 212.75]",104.75,212.75,-0.5106
bGW2eZGnznk,https://i.ytimg.com/vi/bGW2eZGnznk/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
2PH7dK6SLC8,https://i.ytimg.com/vi/2PH7dK6SLC8/default.jpg,GB,74.60512152777778,74.95012152777778,95.04881365740741,72.95522268212929,66.96370955640353,76.961671078144,6.697237927995269,"JOHN pMANER

 
",,mayer john ohnimaye e1 vav to vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
2Fdx4TcQFe8,https://i.ytimg.com/vi/2Fdx4TcQFe8/default.jpg,GB,56.99146990740741,52.603431712962966,52.42036458333333,58.36454192084709,54.646478390612195,53.96436946808921,6.426599554296831," 
",,state champs coystal bark state champs not anoor crystal ball aroun,state champ bark crystal ball,"[""[[9, 69], [36, 78]]"", ""[[37, 69], [72, 78]]"", ""[[73, 50], [88, 57]]"", ""[[12, 153], [49, 162]]"", ""[[50, 153], [72, 162]]""]","[49.8, 103.1]",49.8,103.1,0.4767
4LqZdkkBDas,https://i.ytimg.com/vi/4LqZdkkBDas/default.jpg,GB,116.60521412037038,72.5404050925926,79.18512731481482,84.99831755896697,62.241788089331926,67.3397907457984,6.898235749401468," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
giOZ3EAleeI,https://i.ytimg.com/vi/giOZ3EAleeI/default.jpg,GB,53.44920138888889,45.108975694444446,33.09758680555556,74.83718083133932,67.02379418211196,57.85147166894328,6.0367050168878205," 
",,5 the wsha exclusive,exclusive,"[""[[58, 288], [138, 301]]""]","[98.0, 294.5]",98.0,294.5,0.128
FjqBekVMwjQ,https://i.ytimg.com/vi/FjqBekVMwjQ/default.jpg,GB,106.43341435185185,92.1294212962963,115.65820023148149,79.98293799048109,76.08119252882896,93.01709760700174,6.820275364100874," 
",,peacock house md,peacock house,"[""[[-2, 264], [140, 310]]"", ""[[163, 268], [337, 302]]""]","[159.5, 286.0]",159.5,286.0,0.0
6ULbkqAuo48,https://i.ytimg.com/vi/6ULbkqAuo48/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
wS4ESheuHDY,https://i.ytimg.com/vi/wS4ESheuHDY/default.jpg,GB,33.780399305555555,14.107337962962964,18.04076388888889,55.26404263748763,23.17197494834608,27.439698074753593,3.9369788166627706," 
",,upset jm,upset,"[""[[225, 296], [290, 306]]""]","[257.5, 301.0]",257.5,301.0,-0.3818
sdnD09M5uj0,https://i.ytimg.com/vi/sdnD09M5uj0/default.jpg,GB,90.60634837962964,89.37795717592593,90.16261574074075,84.2011224727662,83.61054739475077,84.1164183235782,4.613557355307123," 
",,youlre with you laryon have or poing was the the you to han vourite get person minsouttenn day every article when the dull aa,han get person day every article dull,"[""[[125, 125], [162, 144]]"", ""[[67, 126], [102, 147]]"", ""[[380, 128], [445, 146]]"", ""[[82, 153], [120, 175]]"", ""[[30, 156], [81, 173]]"", ""[[272, 162], [293, 168]]"", ""[[120, 209], [156, 228]]""]","[173.92857142857142, 160.0]",173.92857142857142,160.0,-0.4019
Ut7e-0X8lds,https://i.ytimg.com/vi/Ut7e-0X8lds/default.jpg,GB,85.15066550925926,80.60928819444445,82.48914351851852,70.48919688474531,77.42902178696085,84.5772476475589,6.696331561004508," 
",,cnn,,[],"[-1, -1]",-1.0,-1.0,0.0
8nWw8q3zEpw,https://i.ytimg.com/vi/8nWw8q3zEpw/default.jpg,GB,142.18721064814815,94.67825231481481,85.38311342592593,99.0183277710182,84.75319177148475,84.55959851455475,6.695847159764838," 
",,what the fohsi,,[],"[-1, -1]",-1.0,-1.0,0.0
7IS-wPfdIG8,https://i.ytimg.com/vi/7IS-wPfdIG8/default.jpg,GB,116.66690972222223,96.69607060185186,82.20447916666667,91.25913887479516,80.85350775345965,75.79430256749625,6.906559209155819," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
oVruAfu53z4,https://i.ytimg.com/vi/oVruAfu53z4/default.jpg,GB,100.9106886574074,100.59572337962963,96.66029513888888,95.89191309420175,99.3480139994838,99.18095887854605,6.523537048891567," 

NENTS ae
ae
",,zr wsha exclusive,exclusive,"[""[[59, 288], [138, 301]]""]","[98.5, 294.5]",98.5,294.5,0.128
ZBM7DYktEyo,https://i.ytimg.com/vi/ZBM7DYktEyo/default.jpg,GB,80.00134837962963,53.80170717592593,53.79171296296296,94.49243841877009,67.94066091558496,54.813347914201806,6.430326655221375," 
",,100most talked abou movies,talk movie,"[""[[16, 120], [181, 172]]"", ""[[15, 229], [179, 280]]""]","[97.75, 200.25]",97.75,200.25,0.0
nOQxBSp563M,https://i.ytimg.com/vi/nOQxBSp563M/default.jpg,GB,85.56964699074074,61.80387152777778,64.52553240740741,94.83932134848011,83.80670413203235,83.37349967248913,6.209738510509723," 
",,ravi,,[],"[-1, -1]",-1.0,-1.0,0.0
LF-1zy8VII4,https://i.ytimg.com/vi/LF-1zy8VII4/default.jpg,GB,44.72901041666667,43.16563657407407,45.10636574074074,76.59705767227868,75.08715688673277,75.54855491194355,5.414235856454639," 
",,live lounge,live lounge,"[""[[58, 164], [102, 188]]"", ""[[100, 163], [171, 191]]""]","[107.75, 176.5]",107.75,176.5,0.0
MmPPxQnaGDY,https://i.ytimg.com/vi/MmPPxQnaGDY/default.jpg,GB,81.43905671296297,72.95702546296296,52.802077546296296,80.17837074581571,72.36555641357737,55.20812661672928,6.540079142525266," 
",,half in the solo the bag wars tstar episode 147,half solo bag war episode,"[""[[33, 54], [120, 84]]"", ""[[248, 72], [445, 154]]"", ""[[52, 90], [138, 132]]"", ""[[337, 131], [403, 160]]"", ""[[17, 278], [98, 305]]""]","[189.1, 146.0]",189.1,146.0,-0.5994
